"modelkey";"modelid";"akey";"modelf";"typef";"first_year";"count_runs";"count_years";"lambda_mean";"lambda_min";"lambda_max";"lambda_sd";"lambda_boot_lcl";"lambda_boot_ucl";"lambda_q25";"lambda_q75";"gen_mean";"gen_med";"gen_min";"gen_max";"gen_sd";"gen_boot_lcl";"gen_boot_ucl";"gen_q25";"gen_q75";"gen_age_mean";"gen_age_med";"gen_age_min";"gen_age_max";"gen_age_sd";"gen_age_boot_lcl";"gen_age_boot_ucl";"gen_age_q25";"gen_age_q75";"life_exp_mean";"life_exp_med";"life_exp_min";"life_exp_max";"life_exp_sd";"life_exp_boot_lcl";"life_exp_boot_ucl";"life_exp_q25";"life_exp_q75";"life_exp_adult_mean";"life_exp_adult_med";"life_exp_adult_min";"life_exp_adult_max";"life_exp_adult_sd";"life_exp_adult_boot_lcl";"life_exp_adult_boot_ucl";"life_exp_adult_q25";"life_exp_adult_q75";"eggs_to_adult_mean";"eggs_to_adult_med";"eggs_to_adult_min";"eggs_to_adult_max";"eggs_to_adult_sd";"eggs_to_adult_boot_lcl";"eggs_to_adult_boot_ucl";"eggs_to_adult_q25";"eggs_to_adult_q75";"fem_t0";"fem_t35";"fem_t41";"fem_t45";"fem_t100";"fem_sd_t35";"fem_sd_t41";"fem_sd_t45";"fem_sd_t100";"fem_q25_t35";"fem_q25_t41";"fem_q25_t45";"fem_q25_t100";"fem_q75_t35";"fem_q75_t41";"fem_q75_t45";"fem_q75_t100";"fem_diff_t35";"fem_diff_t41";"fem_diff_t45";"fem_diff_t100";"fem_diff_sd_t35";"fem_diff_sd_t41";"fem_diff_sd_t45";"fem_diff_sd_t100";"fem_diff_q25_t35";"fem_diff_q25_t41";"fem_diff_q25_t45";"fem_diff_q25_t100";"fem_diff_q75_t35";"fem_diff_q75_t41";"fem_diff_q75_t45";"fem_diff_q75_t100";"change50_ymean";"change50_ysd";"change50_yq25";"change50_yq75";"change30_ymean";"change30_ysd";"change30_yq25";"change30_yq75"
21;"poun_base_0.4_1";"poun_base_0.4";"Deterministic";"base";0,4;1;101;1,06484801116801;1,06484801116801;1,06484801116801;NA;NA;NA;1,06484801116801;1,06484801116801;14,2954343536476;14,2954343536476;14,2954343536476;14,2954343536476;NA;NA;NA;14,2954343536476;14,2954343536476;11,7190354325487;11,7190354325487;11,7190354325487;11,7190354325487;NA;NA;NA;11,7190354325487;11,7190354325487;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;NA;NA;NA;21,3928630749992;21,3928630749992;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;NA;NA;NA;14,2857142857143;14,2857142857143;62,4997750007125;62,4997750007125;62,4997750007125;62,4997750007125;NA;NA;NA;62,4997750007125;62,4997750007125;10;12;12;12;12;NA;NA;NA;NA;12;12;12;12;12;12;12;12;8;12,1;15,9;534,5;NA;NA;NA;NA;8;12,1;15,9;534,5;8;12,1;15,9;534,5;7;NA;7;7;5;NA;5;5
22;"poun_base_0.4_2";"poun_base_0.4";"Stochastic uniform";"base";0,4;50;101;1,04323107294776;1,03315420293235;1,05149293968175;0,00406225910906182;1,04210465864067;1,0442713244587;1,04117964664099;1,04549834344448;23,6741762059412;23,4696016764276;18,4766392560717;29,8780572767601;2,63136282681639;22,9657474381497;24,4150366476293;21,5793973664965;25,9829097936224;11,7190354325487;11,7190354325487;11,7190354325487;11,7190354325487;0;11,7190354325487;11,7190354325487;11,7190354325487;11,7190354325487;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;0;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;0;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;62,4997750007125;62,4997750007125;62,4997750007125;62,4997750007125;0;62,4997750007125;62,4997750007125;62,4997750007125;62,4997750007125;10;12;12;12;12;0;0;0;0;12;12;12;12;12;12;12;12;4,74086;6,7521;8,23954;123,79982;1,17255014269875;1,73248750326794;2,18060323249119;35,8970609277787;3,98925;5,7635;6,87375;99,98475;5,512;7,7605;9,7625;143,244;7;1,88668806026187;6;8;4;1,07076169722534;4;5
23;"poun_base_0.4_3";"poun_base_0.4";"Stochastic equal";"base";0,4;50;101;1,00862975582331;0,99807265373671;1,01634938640169;0,00496018241633525;1,00731671239271;1,00989089254158;1,00554163613342;1,01277563318848;38,8607500361296;38,9155763528438;32,1685496216127;48,024469038118;3,36377871502567;37,9060144612463;39,7884248950441;36,4869110183736;41,0755194226848;17,5584464896426;11,7190354325487;11,7190354325487;24,695504448313;6,32055150793931;15,7417408274356;19,2453874616919;11,7190354325487;24,695504448313;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;0;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;0;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;146,874471251674;62,4997750007125;62,4997750007125;249,99910000285;91,3267808014769;122,499559001397;173,124376751974;62,4997750007125;249,99910000285;10;11,9932824030054;11,98918716143;12;12;0,0475005838814974;0,0598637621394174;0;0;12;12;12;12;12;12;12;12;1,37662;1,63162;1,7915;6,45302;0,704659966919926;0,882161281241956;0,852205356347726;3,13046551594657;0,9305;1,058;1,3505;3,988;1,66025;2,18875;2,43075;8,444;13;7,40656079818041;7;17;6;3,82024681326818;4;7
24;"poun_base_0.4_4";"poun_base_0.4";"Stochastic bad x2";"base";0,4;50;101;0,990800798407068;0,975628189006381;1,00528216424756;0,00590151456512001;0,989134067188506;0,992356487327736;0,987289390012646;0,994230443114519;45,8755841862371;45,6942239075469;37,4307425542382;56,7254499738648;3,94055123793927;44,8295824077104;46,9621074400578;42,6577569299087;48,6638915047582;24,695504448313;24,695504448313;24,695504448313;24,695504448313;0;24,695504448313;24,695504448313;24,695504448313;24,695504448313;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;0;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;0;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;249,99910000285;249,99910000285;249,99910000285;249,99910000285;0;249,99910000285;249,99910000285;249,99910000285;249,99910000285;10;10,8188186298331;10,8266836860235;10,5961661381089;9,98547600708067;1,85780954728918;1,79269539679208;2,0333445089937;2,74068674284191;9,63125716232666;10,1816186494675;9,38091877087946;7,89805411002132;12;12;12;12;0,21724;0,25806;0,23682;0,44844;0,320850945112511;0,387695041632109;0,411580016273772;1,04396944907993;-0,0365;0,0185;-0,06175;-0,2105;0,4055;0,4555;0,458;0,59875;34;24,7230031504976;14;48;12;14,2860714241073;4;11
25;"poun_base_0.4_5";"poun_base_0.4";"Stochastic bad x4";"base";0,4;50;101;0,977474248799638;0,963089050717914;0,98923127683028;0,00480620045134673;0,976232858354602;0,978879308031084;0,974342285125283;0,980101896020897;50,8276378309972;50,5505380812065;44,6468896913793;63,8763224735001;3,81573164410302;49,8937956448036;51,892520665899;48,5272432580618;52,2709485780479;11,7190354325487;11,7190354325487;11,7190354325487;11,7190354325487;0;11,7190354325487;11,7190354325487;11,7190354325487;11,7190354325487;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;0;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;0;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;5244,98111805979;249,99910000285;249,99910000285;249999,10000285;35319,8565687293;249,99910000285;15234,9451541737;249,99910000285;249,99910000285;10;8,19661560618063;7,41240026330388;7,09031301777662;3,22857003378505;2,49846437585707;2,48732266954723;2,43177819564907;1,86172761650953;6,16441945505388;5,20405170631685;5,05938312235198;2,01854304527615;10,4783883271317;9,19063316751276;8,84217621911484;3,87222389819235;-0,17232;-0,2546;-0,2886;-0,67716;0,266128666134965;0,257578044443993;0,248335766778015;0,186129136650348;-0,38325;-0,48;-0,49375;-0,79825;0,04775;-0,081;-0,116;-0,61275;52;21,5029067802472;35;70;21;16,7010814754309;5;26
26;"poun_base_0.5_1";"poun_base_0.5";"Deterministic";"base";0,5;1;101;1,08624995407359;1,08624995407359;1,08624995407359;NA;NA;NA;1,08624995407359;1,08624995407359;13,5541763014357;13,5541763014357;13,5541763014357;13,5541763014357;NA;NA;NA;13,5541763014357;13,5541763014357;10,7516272778405;10,7516272778405;10,7516272778405;10,7516272778405;NA;NA;NA;10,7516272778405;10,7516272778405;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;NA;NA;NA;21,3928630749992;21,3928630749992;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;NA;NA;NA;14,2857142857143;14,2857142857143;49,99982000057;49,99982000057;49,99982000057;49,99982000057;NA;NA;NA;49,99982000057;49,99982000057;10;12;12;12;12;NA;NA;NA;NA;12;12;12;12;12;12;12;12;17;28,7;40,3;3916,2;NA;NA;NA;NA;17;28,7;40,3;3916,2;17;28,7;40,3;3916,2;5;NA;5;5;4;NA;4;4
27;"poun_base_0.5_2";"poun_base_0.5";"Stochastic uniform";"base";0,5;50;101;1,05955879606178;1,04674572317556;1,07047866478331;0,00506422714385672;1,05816291394934;1,06092306946732;1,05670475089708;1,06330493848781;22,9385301334973;22,4481815324417;18,8730424843082;31,0311081619754;2,65417414364441;22,2599742560348;23,6713840804932;20,965975127766;24,6562439305624;10,7516272778405;10,7516272778405;10,7516272778405;10,7516272778405;0;10,7516272778405;10,7516272778405;10,7516272778405;10,7516272778405;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;0;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;0;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;49,99982000057;49,99982000057;49,99982000057;49,99982000057;0;49,99982000057;49,99982000057;49,99982000057;49,99982000057;10;12;12;12;12;0;0;0;0;12;12;12;12;12;12;12;12;9,08642;13,45046;18,06506;695,81154;1,82182557118862;2,87619822916804;3,93775088820395;246,890550950706;7,70475;11,91275;15,648;513,77075;10,46075;15,001;19,8405;853,64825;5;1,07968249301092;5;6;3;1,05443669069977;3;3
28;"poun_base_0.5_3";"poun_base_0.5";"Stochastic equal";"base";0,5;50;101;1,0203213922712;1,00068975200998;1,03270230127386;0,00617684816284238;1,01864924224885;1,02203938592758;1,0162330182833;1,0244366182671;37,3180443701916;37,0224562221534;29,1371738071056;48,956361274052;3,67496018094717;36,3389792769231;38,3933523725756;34,3878020664217;39,4889899085587;17,4446883196673;14,2375965704586;10,7516272778405;24,695504448313;6,89467687649396;15,4925455158011;19,2573923518287;10,7516272778405;24,695504448313;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;0;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;0;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;145,999474401664;99,99964000114;49,99982000057;249,99910000285;98,8914628470182;119,949568181367;172,049380621961;49,99982000057;249,99910000285;10;12;12;12;12;0;0;0;0;12;12;12;12;12;12;12;12;2,58332;3,3476;3,92802;29,81438;1,39717774481712;1,74865696569495;1,97473784868281;16,3356179982046;1,38675;1,9925;2,41675;17,5395;3,3175;4,8235;5,036;38,85875;10;7,03623275827139;6;12;3;2,11322367148257;3;3
29;"poun_base_0.5_4";"poun_base_0.5";"Stochastic bad x2";"base";0,5;50;101;0,996329165982622;0,983992446002454;1,00820928294288;0,00587378987934629;0,994754389246141;0,997916348205938;0,991954098319919;1,00031667597305;46,4244083541822;46,0163439989293;36,000768836129;55,2221946343594;3,70108588596414;45,3881921276208;47,4247215205162;43,9203619136929;49,426412019515;24,695504448313;24,695504448313;24,695504448313;24,695504448313;0;24,695504448313;24,695504448313;24,695504448313;24,695504448313;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;0;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;0;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;249,99910000285;249,99910000285;249,99910000285;249,99910000285;0;249,99910000285;249,99910000285;249,99910000285;249,99910000285;10;11,7460081223803;11,7000563284633;11,6258032475413;11,7597915790942;0,795025449590308;0,94486689106138;0,946895195229094;0,776995502964048;12;12;12;12;12;12;12;12;0,84904;0,94136;0,93882;2,13114;0,609797857440296;0,777425047506058;0,813621224865121;1,77818713014011;0,467;0,45625;0,363;0,8895;1,11675;1,3185;1,33925;2,904;16;13,8633145157174;8;22;5;6,58771274295362;3;3
30;"poun_base_0.5_5";"poun_base_0.5";"Stochastic bad x4";"base";0,5;50;101;0,979466500083023;0,967129200000913;1,00164361802596;0,00682742320896714;0,977730174652967;0,981394729034609;0,974710813956763;0,983494914970013;52,3525356221807;52,9546592365421;41,8930011534888;59,8060564984511;4,21792790371465;51,1574707424441;53,5659398189286;50,3356356911792;55,7669655884118;10,7516272778405;10,7516272778405;10,7516272778405;10,7516272778405;0;10,7516272778405;10,7516272778405;10,7516272778405;10,7516272778405;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;0;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;0;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;249,99910000285;249,99910000285;249,99910000285;249,99910000285;0;249,99910000285;249,99910000285;249,99910000285;249,99910000285;10;8,86106994369103;8,4045629742818;8,2029561098291;5,08954232282466;2,65525865365222;2,83416649088281;2,923162854761;3,54431655242684;6,59081902351425;5,92070087128608;5,83386416905792;2,52978449580612;11,7018094060805;11,5526578686286;10,9250689037368;7,11256761812804;-0,02414;-0,06482;-0,10856;-0,39716;0,421133844156318;0,542778892480584;0,478205154505802;0,75236620913825;-0,34125;-0,40775;-0,41675;-0,74725;0,1705;0,155;0,09275;-0,289;37;25,848583623911;13;56;7;10,5692854970602;3;3
31;"poun_base_0.6_1";"poun_base_0.6";"Deterministic";"base";0,6;1;101;1,105452331734;1,105452331734;1,105452331734;NA;NA;NA;1,105452331734;1,105452331734;13,0036618458928;13,0036618458928;13,0036618458928;13,0036618458928;NA;NA;NA;13,0036618458928;13,0036618458928;10,0808397082002;10,0808397082002;10,0808397082002;10,0808397082002;NA;NA;NA;10,0808397082002;10,0808397082002;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;NA;NA;NA;21,3928630749992;21,3928630749992;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;NA;NA;NA;14,2857142857143;14,2857142857143;41,6665166671417;41,6665166671417;41,6665166671417;41,6665166671417;NA;NA;NA;41,6665166671417;41,6665166671417;10;12;12;12;12;NA;NA;NA;NA;12;12;12;12;12;12;12;12;32,4;59,9;90;22593,4;NA;NA;NA;NA;32,4;59,9;90;22593,4;32,4;59,9;90;22593,4;5;NA;5;5;3;NA;3;3
32;"poun_base_0.6_2";"poun_base_0.6";"Stochastic uniform";"base";0,6;50;101;1,07642094800728;1,06724320065447;1,08944866363429;0,00530440731566512;1,07494559660622;1,07782570123555;1,07189454681456;1,07974740530307;22,387084992326;22,2604392422357;17,1250388399678;26,994712878779;2,16109021917083;21,7724377156188;22,9905734739501;20,925514421463;23,6956457544396;10,0808397082002;10,0808397082002;10,0808397082002;10,0808397082002;0;10,0808397082002;10,0808397082002;10,0808397082002;10,0808397082002;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;0;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;0;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;41,6665166671417;41,6665166671417;41,6665166671417;41,6665166671417;0;41,6665166671417;41,6665166671417;41,6665166671417;41,6665166671417;10;12;12;12;12;0;0;0;0;12;12;12;12;12;12;12;12;17,20554;28,92306;39,96616;3586,40726;4,08121696141267;6,52828927308382;9,7882716311358;1402,73111096025;14,7005;24,9135;34,06125;2413,7155;19,0235;32,14175;44,67425;4165,318;5;0,705951377177476;5;6;3;0,923392149210989;3;3
33;"poun_base_0.6_3";"poun_base_0.6";"Stochastic equal";"base";0,6;50;101;1,02943707595395;1,01243449922988;1,04961151294566;0,00792436462132798;1,02725589098701;1,03147698998076;1,02526813789168;1,0345854353199;37,0749403502655;37,338268040539;28,198093175953;45,3478169651751;3,87516532469557;36,0356662911108;38,1546943182997;34,1194262693445;39,8276106375082;18,2650519626633;21,0418382632848;10,0808397082002;24,695504448313;6,86759139006074;16,5076385276648;20,164958378878;10,0808397082002;24,695504448313;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;0;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;0;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;158,332763335138;197,915954168923;41,6665166671417;249,99910000285;97,8977678262077;129,166201668139;185,41599916878;41,6665166671417;249,99910000285;10;12;12;12;12;0;0;0;0;12;12;12;12;12;12;12;12;4,59966;6,317;7,54452;104,68828;2,10266073044296;3,21935336389665;3,7735775329985;79,9612049975155;3,20175;4,711;5,22675;55,08275;5,64675;7,62675;9,2975;127,573;8;5,2877988167602;5;9;3;2,35224599574317;3;3
34;"poun_base_0.6_4";"poun_base_0.6";"Stochastic bad x2";"base";0,6;50;101;1,00449415106902;0,992234850545343;1,01722638206008;0,00646118401224774;1,00283143199634;1,00621868034267;0,999242216338785;1,00930439157372;44,8294759315391;44,4102834121666;37,6516984571978;51,8181421882157;3,64739831442338;43,8224086161741;45,8893716419499;42,5301019597052;47,9299702576546;24,695504448313;24,695504448313;24,695504448313;24,695504448313;0;24,695504448313;24,695504448313;24,695504448313;24,695504448313;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;0;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;0;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;249,99910000285;249,99910000285;249,99910000285;249,99910000285;0;249,99910000285;249,99910000285;249,99910000285;249,99910000285;10;11,9576529147042;12;12;12;0,299439111761394;0;0;0;12;12;12;12;12;12;12;12;1,71748;2,00948;2,13274;8,66766;1,30624669108066;1,41469068141472;1,38519613007527;6,26236696338386;0,8795;0,921;1,059;4,06975;2,1825;2,65475;2,882;10,94425;13;8,93945622233368;7;19;4;4,18568990729127;3;3
35;"poun_base_0.6_5";"poun_base_0.6";"Stochastic bad x4";"base";0,6;50;101;0,985163817787319;0,976105250883582;0,997152664937596;0,00513492281748124;0,983822977930168;0,986587645736396;0,981281094616773;0,988710070420548;52,1240765533947;51,9711218985847;43,9615729739486;59,1784172917715;3,41081960892911;51,1914506197754;53,1066645559455;49,9104334015472;54,3200701275503;10,0808397082002;10,0808397082002;10,0808397082002;10,0808397082002;0;10,0808397082002;10,0808397082002;10,0808397082002;10,0808397082002;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;0;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;0;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;249,99910000285;249,99910000285;249,99910000285;249,99910000285;0;249,99910000285;249,99910000285;249,99910000285;249,99910000285;10;10,0632926045055;9,78780607616177;9,77178672925117;8,94288723979077;2,13247940665965;2,26577796012856;2,32446680558139;3,10126860061254;8,45484879299505;8,19071706287077;7,91973806380403;5,9820504462863;12;12;12;12;0,1698;0,11332;0,11596;0,1444;0,455799275549925;0,42756283414588;0,428358135495169;0,708942471975991;-0,1545;-0,18075;-0,20825;-0,40175;0,32625;0,34;0,337;0,51975;36;31,8581699909;7;63;5;8,24425588528406;3;3
36;"poun_base_0.7_1";"poun_base_0.7";"Deterministic";"base";0,7;1;101;1,12293274265566;1,12293274265566;1,12293274265566;NA;NA;NA;1,12293274265566;1,12293274265566;12,5735729179867;12,5735729179867;12,5735729179867;12,5735729179867;NA;NA;NA;12,5735729179867;12,5735729179867;9,58375270166887;9,58375270166887;9,58375270166887;9,58375270166887;NA;NA;NA;9,58375270166887;9,58375270166887;21,3928630749992;21,3928630749992;21,3928630749992;21,3928630749992;NA;NA;NA;21,3928630749992;21,3928630749992;14,2857142857143;14,2857142857143;14,2857142857143;14,2857142857143;NA;NA;NA;14,2857142857143;14,2857142857143;35,7141571432643;35,7141571432643;35,7141571432643;35,7141571432643;NA;NA;NA;35,7141571432643;35,7141571432643;10;12;12;12;12;NA;NA;NA;NA;12;12;12;12;12;12;12;12;56,8;115;183,4;108485,2;NA;NA;NA;NA;56,8;115;183,4;108485,2;56,8;115;183,4;108485,2;4;NA;4;4;3;NA;3;3
