"modelkey";"modelid";"akey";"modelf";"typef";"first_year";"count_runs";"count_years";"lambda_mean";"lambda_min";"lambda_max";"lambda_sd";"lambda_boot_lcl";"lambda_boot_ucl";"lambda_q25";"lambda_q75";"gen_mean";"gen_min";"gen_max";"gen_sd";"gen_boot_lcl";"gen_boot_ucl";"gen_q25";"gen_q75"
223;"poun_female-hunt 25%_0.4_3";"poun_female-hunt 25%_0.4";"Stochastic equal";"female-hunt 25%";0,4;50;101;0,818417796548928;0,796040711206589;0,835816179931502;0,00876448846724163;0,815963933709891;0,820753057880395;0,813541447673024;0,824344957515407;12,615144050297;11,1404160333762;14,6595989587162;0,809352246846089;12,4065867725571;12,8168130873279;12,0060697647384;13,1360701421977
224;"poun_female-hunt 25%_0.4_4";"poun_female-hunt 25%_0.4";"Stochastic bad x2";"female-hunt 25%";0,4;50;101;0,79296366836297;0,77203232934091;0,811807798065823;0,00811516547501211;0,790940750522041;0,795164131164777;0,78855774109938;0,797751639955135;14,1462605631278;12,2181997643307;16,0185909823405;0,877109749686934;13,8994890091318;14,383926841774;13,4915239347249;14,7727349584987
225;"poun_female-hunt 25%_0.4_5";"poun_female-hunt 25%_0.4";"Stochastic worst x4";"female-hunt 25%";0,4;50;101;0,772306161050819;0,755616591918122;0,791414513770543;0,00801685685874815;0,770146894153038;0,774483285081098;0,765903846391285;0,776589325324224;15,4026251683073;13,3729486417424;17,1309138598338;0,853677541635872;15,1605045663788;15,6549772395943;15,022939604623;15,9274838359104
226;"poun_female-hunt 25%_0.5_1";"poun_female-hunt 25%_0.5";"Deterministic";"female-hunt 25%";0,5;1;101;0,92081791952842;0,92081791952842;0,92081791952842;NA;NA;NA;0,92081791952842;0,92081791952842;7,63595736021744;7,63595736021744;7,63595736021744;NA;NA;NA;7,63595736021744;7,63595736021744
227;"poun_female-hunt 25%_0.5_2";"poun_female-hunt 25%_0.5";"Stochastic uniform";"female-hunt 25%";0,5;50;101;0,886212623337151;0,87358164247935;0,909535920924865;0,0078908757931935;0,884076387721807;0,888350254530005;0,87953221476852;0,891527923975887;9,43464200614882;8,07074781572457;10,6061385452173;0,548291867871017;9,293729753293;9,59334471536854;9,04259792861226;9,79308295078498
228;"poun_female-hunt 25%_0.5_3";"poun_female-hunt 25%_0.5";"Stochastic equal";"female-hunt 25%";0,5;50;101;0,831651308983544;0,809236225442441;0,846181934027756;0,0088304110705968;0,829059741094917;0,83401588907838;0,825012508851685;0,838680509626079;12,4366433998519;11,1331830839589;14,1252889764818;0,746655415696667;12,232889962505;12,6317950913965;11,8129662297863;13,0005086783453
229;"poun_female-hunt 25%_0.5_4";"poun_female-hunt 25%_0.5";"Stochastic bad x2";"female-hunt 25%";0,5;50;101;0,802258029370804;0,789150803584833;0,816550512036428;0,00661784704599535;0,800395570823729;0,804060864679907;0,797054374152566;0,807965084316286;14,0502357947317;12,8753675338262;15,33438363193;0,61209096222605;13,8757171732338;14,2245023886501;13,6566642245674;14,5126326546152
230;"poun_female-hunt 25%_0.5_5";"poun_female-hunt 25%_0.5";"Stochastic worst x4";"female-hunt 25%";0,5;50;101;0,778349708342593;0,758402529098456;0,797705373578754;0,00795096357600174;0,776251285400327;0,780494725494746;0,771824165925673;0,783448088830614;15,3086768035593;13,5037340393186;17,4160818262312;0,84024222124481;15,0869075114093;15,5489262866277;14,7198211855669;16,017572561922
231;"poun_female-hunt 25%_0.6_1";"poun_female-hunt 25%_0.6";"Deterministic";"female-hunt 25%";0,6;1;101;0,942087880601186;0,942087880601186;0,942087880601186;NA;NA;NA;0,942087880601186;0,942087880601186;7,50277916873132;7,50277916873132;7,50277916873132;NA;NA;NA;7,50277916873132;7,50277916873132
232;"poun_female-hunt 25%_0.6_2";"poun_female-hunt 25%_0.6";"Stochastic uniform";"female-hunt 25%";0,6;50;101;0,900873508093709;0,885636717122803;0,915678089608972;0,00755562150055731;0,898672737722496;0,902824880006365;0,895631369533379;0,905643541059824;9,53100242240161;8,55282217284783;10,5978953309404;0,507061383817603;9,40044291876885;9,67214206067133;9,15014663117297;9,77071414231126
233;"poun_female-hunt 25%_0.6_3";"poun_female-hunt 25%_0.6";"Stochastic equal";"female-hunt 25%";0,6;50;101;0,843989275263878;0,815865827639431;0,874442235159699;0,0132268808405219;0,840282828556539;0,847334079568575;0,834942379180259;0,852527166989523;12,2726403622872;10,728669158573;14,1129971458496;0,840975710412435;12,0430919385886;12,5001483748262;11,6969588023276;12,9140059845762
234;"poun_female-hunt 25%_0.6_4";"poun_female-hunt 25%_0.6";"Stochastic bad x2";"female-hunt 25%";0,6;50;101;0,810513027972925;0,790872866008474;0,8406992047161;0,0106607691177877;0,807535142076976;0,813612104263815;0,80291297018379;0,817743891547685;13,7989664403261;12,0024582015748;15,7001252901299;0,787793038512741;13,5784769374148;14,0118127233822;13,4097526147686;14,3711656522557
235;"poun_female-hunt 25%_0.6_5";"poun_female-hunt 25%_0.6";"Stochastic worst x4";"female-hunt 25%";0,6;50;101;0,783844710002764;0,761859077311509;0,80341410086936;0,00838080418302329;0,781625657484272;0,786104856157011;0,778411423424731;0,787834868686265;15,3454147997439;13,4346852420114;17,1323523305665;0,643033890472796;15,1754388976683;15,516528083842;14,8772469099409;15,6889064392392
236;"poun_female-hunt 25%_0.7_1";"poun_female-hunt 25%_0.7";"Deterministic";"female-hunt 25%";0,7;1;101;0,961100689433346;0,961100689433346;0,961100689433346;NA;NA;NA;0,961100689433346;0,961100689433346;7,39590073079086;7,39590073079086;7,39590073079086;NA;NA;NA;7,39590073079086;7,39590073079086
237;"poun_female-hunt 25%_0.7_2";"poun_female-hunt 25%_0.7";"Stochastic uniform";"female-hunt 25%";0,7;50;101;0,918337687687445;0,892480443088846;0,935592732746396;0,00943129622709279;0,915715604196147;0,920983715670766;0,91352622946508;0,9256597519164;9,30256934601531;7,9754552773365;10,8570099082803;0,578506581581927;9,15537818950684;9,45815103084995;8,84852107229672;9,66217680830256
238;"poun_female-hunt 25%_0.7_3";"poun_female-hunt 25%_0.7";"Stochastic equal";"female-hunt 25%";0,7;50;101;0,852128035733291;0,825565651680146;0,87831756352388;0,0124742844227476;0,848794690447532;0,8558282660207;0,845130618812817;0,859000139733971;12,289398514851;10,3925415045016;14,010061794357;0,782494823426088;12,0707534098282;12,5100131402209;11,8150388018337;12,7429446512133
239;"poun_female-hunt 25%_0.7_4";"poun_female-hunt 25%_0.7";"Stochastic bad x2";"female-hunt 25%";0,7;50;101;0,814661861251226;0,78769190096613;0,837809271571081;0,0103375782344471;0,811658248772366;0,817526960374907;0,809636230111314;0,82029656920258;13,9364569115941;12,3397532939599;16,0486736745143;0,772305290787979;13,721996622538;14,1459015102156;13,5462691448194;14,3370748581505
240;"poun_female-hunt 25%_0.7_5";"poun_female-hunt 25%_0.7";"Stochastic worst x4";"female-hunt 25%";0,7;50;101;0,787905107747956;0,768412656593763;0,810504229346231;0,0105825517451465;0,784956206950088;0,790758573799569;0,78111318375268;0,79431643348063;15,1609114381097;13,1542450593589;16,8787424410891;0,889157512608542;14,9095268119476;15,4059255212712;14,665439430426;15,8072994635551
241;"poun_female-hunt 25%_0.8_1";"poun_female-hunt 25%_0.8";"Deterministic";"female-hunt 25%";0,8;1;101;0,978354234863157;0,978354234863157;0,978354234863157;NA;NA;NA;0,978354234863157;0,978354234863157;7,30730063811549;7,30730063811549;7,30730063811549;NA;NA;NA;7,30730063811549;7,30730063811549
242;"poun_female-hunt 25%_0.8_2";"poun_female-hunt 25%_0.8";"Stochastic uniform";"female-hunt 25%";0,8;50;101;0,93034457641701;0,912111155734041;0,947070233262598;0,00840995594307789;0,928156979309188;0,932591991784517;0,924055152500036;0,935638847501941;9,3356634070643;8,40387665558478;10,4138574936195;0,472186735658319;9,20649490220333;9,45859617709554;9,10864329796117;9,65159279404339
243;"poun_female-hunt 25%_0.8_3";"poun_female-hunt 25%_0.8";"Stochastic equal";"female-hunt 25%";0,8;50;101;0,859851445698888;0,832497613386104;0,881288995391737;0,011944924853716;0,856684661939486;0,863236821128259;0,85132992074984;0,870263767607742;12,3034076018022;10,6353607286565;13,9590447561111;0,818018602929367;12,0730314457067;12,5390251864415;11,8580253275103;12,7996979518925
244;"poun_female-hunt 25%_0.8_4";"poun_female-hunt 25%_0.8";"Stochastic bad x2";"female-hunt 25%";0,8;50;101;0,819036747329435;0,785700992120228;0,854548068954094;0,0130933996725204;0,815254448964402;0,822708092467238;0,81139376844091;0,828148609925631;13,9695029782617;11,9022428861816;15,9413705813176;0,898965491881359;13,7425831381266;14,2263333575354;13,3629074828128;14,5573700609526
245;"poun_female-hunt 25%_0.8_5";"poun_female-hunt 25%_0.8";"Stochastic worst x4";"female-hunt 25%";0,8;50;101;0,790623366532482;0,770391451443241;0,814380996016036;0,011140171211091;0,787568135410205;0,793653312681144;0,782843145680063;0,798355765345381;15,0900863725658;13,2373001262113;16,6737922365222;0,765763248236969;14,8855832268709;15,2938849175628;14,7064537166042;15,5149924401893
246;"poun_female-hunt 25%_0.9_1";"poun_female-hunt 25%_0.9";"Deterministic";"female-hunt 25%";0,9;1;101;0,994192024743783;0,994192024743783;0,994192024743783;NA;NA;NA;0,994192024743783;0,994192024743783;7,23205818613516;7,23205818613516;7,23205818613516;NA;NA;NA;7,23205818613516;7,23205818613516
247;"poun_female-hunt 25%_0.9_2";"poun_female-hunt 25%_0.9";"Stochastic uniform";"female-hunt 25%";0,9;50;101;0,944825776168487;0,926276740051649;0,972710928826294;0,00880782681716247;0,942476045826837;0,947198934041738;0,939096921875901;0,94853547098227;9,16903323012849;7,89677561729496;10,0975211394478;0,472714492155904;9,0405244266928;9,29644579168451;8,86022928656017;9,37057877992566
248;"poun_female-hunt 25%_0.9_3";"poun_female-hunt 25%_0.9";"Stochastic equal";"female-hunt 25%";0,9;50;101;0,86683675153273;0,836373817094246;0,893801825001526;0,0128480284623844;0,863359012897767;0,870176118089219;0,859066547642326;0,875358098024011;12,2040531469408;11,0211783372303;14,0110911472677;0,682150479927102;12,0421290442921;12,3850413910299;11,7282022531661;12,6499668370562
249;"poun_female-hunt 25%_0.9_4";"poun_female-hunt 25%_0.9";"Stochastic bad x2";"female-hunt 25%";0,9;50;101;0,82773515246216;0,803898902044123;0,85814508393302;0,0125286023246431;0,824423830337505;0,83146240945805;0,817587083103292;0,835560539098187;13,8009028989831;11,4419352501472;15,3230771636043;0,773816900661449;13,5955862745096;14,0084391727896;13,2449697156637;14,3098678010632
250;"poun_female-hunt 25%_0.9_5";"poun_female-hunt 25%_0.9";"Stochastic worst x4";"female-hunt 25%";0,9;50;101;0,7935662885905;0,766361077045141;0,820607258934038;0,0124928908778672;0,790215929925221;0,797061821209779;0,784334533040036;0,80337453820488;15,1758344303078;12,8734319280019;17,0359016492713;0,953024320595409;14,9130060397645;15,4415729343991;14,4959656024395;15,8583651271427
251;"poun_female-hunt 50%_0_1";"poun_female-hunt 50%_0";"Deterministic";"female-hunt 50%";0;1;101;0,465918973184579;0,465918973184579;0,465918973184579;NA;NA;NA;0,465918973184579;0,465918973184579;13,2541304866427;13,2541304866427;13,2541304866427;NA;NA;NA;13,2541304866427;13,2541304866427
252;"poun_female-hunt 50%_0_2";"poun_female-hunt 50%_0";"Stochastic uniform";"female-hunt 50%";0;50;101;0,482707448342503;0,470761802557057;0,490133120046969;0,00404720526454391;0,481609740351408;0,483772870804448;0,480447461302013;0,485290290674491;12,5928178582944;12,3003141957558;13,0633672284653;0,159422933040906;12,5495781864409;12,638601040257;12,4910774539331;12,6818407121105
253;"poun_female-hunt 50%_0_3";"poun_female-hunt 50%_0";"Stochastic equal";"female-hunt 50%";0;50;101;0,506179028034446;0,493361672961955;0,517575819824345;0,00588315537533169;0,504629322635254;0,507697255042718;0,501836624363791;0,511118713994374;11,6682519336613;11,2193223994172;12,1731386903042;0,231742603639956;11,6021206708265;11,7382302555361;11,4736734103204;11,8393029884937
254;"poun_female-hunt 50%_0_4";"poun_female-hunt 50%_0";"Stochastic bad x2";"female-hunt 50%";0;50;101;0,518738098873739;0,501433055249418;0,533718584399271;0,00695696243383566;0,516800159986519;0,520513802976981;0,514347266909359;0,523629356539942;11,1735392174546;10,5834448721592;11,8551999266752;0,274040796984994;11,1048644445108;11,2447892943839;10,9808683266955;11,3464979048688
255;"poun_female-hunt 50%_0_5";"poun_female-hunt 50%_0";"Stochastic worst x4";"female-hunt 50%";0;50;101;0,530134890663638;0,514347266909359;0,543404243144228;0,00767134088210458;0,528035524130669;0,532136593470929;0,524032925654315;0,533718584399271;10,7246096832105;10,2019183558044;11,3464979048688;0,302180784971759;10,6393703006816;10,8123607819721;10,5834448721592;10,964971388514
256;"poun_female-hunt 50%_0.1_1";"poun_female-hunt 50%_0.1";"Deterministic";"female-hunt 50%";0,1;1;101;0,627346618933846;0,627346618933846;0,627346618933846;NA;NA;NA;0,627346618933846;0,627346618933846;6,89535521406297;6,89535521406297;6,89535521406297;NA;NA;NA;6,89535521406297;6,89535521406297
257;"poun_female-hunt 50%_0.1_2";"poun_female-hunt 50%_0.1";"Stochastic uniform";"female-hunt 50%";0,1;50;101;0,612204705762565;0,601518195613964;0,622503789561368;0,00531796987607757;0,610848713538271;0,613689840103459;0,609589577901427;0,616046683731398;7,49180833463095;7,08611847224036;7,91275925767573;0,209479455587487;7,43330760212321;7,55285257724771;7,34046948314355;7,59482049404674
258;"poun_female-hunt 50%_0.1_3";"poun_female-hunt 50%_0.1";"Stochastic equal";"female-hunt 50%";0,1;50;101;0,587829131254426;0,575689772294081;0,599903919156471;0,00663774993982251;0,585859713976285;0,589637120886818;0,582146878124052;0,5934468133265;8,45198340079049;7,97634701040152;8,93016330128849;0,26146673939896;8,37949336268308;8,52320168384338;8,23069802130471;8,6758122903853
259;"poun_female-hunt 50%_0.1_4";"poun_female-hunt 50%_0.1";"Stochastic bad x2";"female-hunt 50%";0,1;50;101;0,573332928666142;0,559547007719154;0,590218260411515;0,00669336036276403;0,571458753698993;0,575205489356833;0,567618390006618;0,577304048751574;9,02300142026815;8,35787352675631;9,56604082854646;0,263657282293003;8,95047958828438;9,09294794826653;8,86657554856269;9,24810206491748
260;"poun_female-hunt 50%_0.1_5";"poun_female-hunt 50%_0.1";"Stochastic worst x4";"female-hunt 50%";0,1;50;101;0,56258184745924;0,541789966686735;0,578918325209066;0,00855836872617808;0,560224196693072;0,56493869108718;0,556722023918542;0,568829097349737;9,44649585342196;8,80298779583689;10,2655061085302;0,337121582719285;9,35235418551142;9,54190927638702;9,20041125037313;9,67731939581661
261;"poun_female-hunt 50%_0.2_1";"poun_female-hunt 50%_0.2";"Deterministic";"female-hunt 50%";0,2;1;101;0,682048983393649;0,682048983393649;0,682048983393649;NA;NA;NA;0,682048983393649;0,682048983393649;6,59043249526722;6,59043249526722;6,59043249526722;NA;NA;NA;6,59043249526722;6,59043249526722
262;"poun_female-hunt 50%_0.2_2";"poun_female-hunt 50%_0.2";"Stochastic uniform";"female-hunt 50%";0,2;50;101;0,653242287422721;0,639262827091227;0,666319270081813;0,00627933357275634;0,65142378878856;0,655100536607183;0,649152227938086;0,657934184257599;7,3296551514392;6,95106043952761;7,75070419849267;0,187958363988879;7,27885773406712;7,3801267475204;7,18211445339011;7,43200312806669
263;"poun_female-hunt 50%_0.2_3";"poun_female-hunt 50%_0.2";"Stochastic equal";"female-hunt 50%";0,2;50;101;0,615008481255212;0,593795141518419;0,634339614289845;0,00845803987801999;0,612711323219886;0,617493966279318;0,609081094001429;0,620654541026177;8,30703060263219;7,72980562639828;8,93841894640974;0,271393716584598;8,23056437227169;8,38070001401796;8,13115211947479;8,51202783358791
264;"poun_female-hunt 50%_0.2_4";"poun_female-hunt 50%_0.2";"Stochastic bad x2";"female-hunt 50%";0,2;50;101;0,59298996579821;0,5748904642442;0,613193253484632;0,00826816506066396;0,590633636287942;0,595388754364006;0,587394408170693;0,598474420503446;8,885042373585;8,22980598486209;9,53510253844558;0,260365737586712;8,8193922689928;8,95893963003965;8,69626484425838;9,03631050500006
265;"poun_female-hunt 50%_0.2_5";"poun_female-hunt 50%_0.2";"Stochastic worst x4";"female-hunt 50%";0,2;50;101;0,573761938975772;0,554317921559887;0,590979639866524;0,0079586696675684;0,571454304844651;0,575909810022614;0,56634852665161;0,580036383444921;9,38199204685364;8,79034486886375;10,0864937408834;0,287128708588858;9,30397460251664;9,46473823152214;9,12734130241748;9,63833024461482
266;"poun_female-hunt 50%_0.3_1";"poun_female-hunt 50%_0.3";"Deterministic";"female-hunt 50%";0,3;1;101;0,719551756523078;0,719551756523078;0,719551756523078;NA;NA;NA;0,719551756523078;0,719551756523078;6,43031438654723;6,43031438654723;6,43031438654723;NA;NA;NA;6,43031438654723;6,43031438654723
267;"poun_female-hunt 50%_0.3_2";"poun_female-hunt 50%_0.3";"Stochastic uniform";"female-hunt 50%";0,3;50;101;0,682537851008065;0,665139740550533;0,696035327139737;0,00819193394781974;0,680365283854463;0,684663952575939;0,677417124053404;0,689695194105956;7,21248656341416;6,88159702702938;7,63686720631504;0,206768634607604;7,15719288411409;7,26870755607945;7,07701069348193;7,35810155196727
268;"poun_female-hunt 50%_0.3_3";"poun_female-hunt 50%_0.3";"Stochastic equal";"female-hunt 50%";0,3;50;101;0,636080491684679;0,611417203460865;0,658225728330703;0,00928539071199625;0,633594375831399;0,638446441950632;0,630614778130696;0,640873629512019;8,17535781280494;7,51586007226501;8,91630859535896;0,265394494079193;8,10806765945985;8,24690332226841;8,01058673952193;8,30216514635036
269;"poun_female-hunt 50%_0.3_4";"poun_female-hunt 50%_0.3";"Stochastic bad x2";"female-hunt 50%";0,3;50;101;0,606296842056024;0,581906067034862;0,634017073865762;0,0116274268808652;0,603285069467325;0,609552592404702;0,600468186646984;0,61436121970671;8,81017171230609;8,02608005719779;9,54440326919302;0,34029791833274;8,71495012747667;8,90372317319191;8,58826177416848;9,00934089058609
270;"poun_female-hunt 50%_0.3_5";"poun_female-hunt 50%_0.3";"Stochastic worst x4";"female-hunt 50%";0,3;50;101;0,583181244132318;0,555850563619412;0,603813712358159;0,00931224538074364;0,580499907502232;0,585727150431196;0,577239040131508;0,589057457595476;9,28050224972136;8,67742677240764;10,2500369205784;0,310429170677041;9,20162268225263;9,36602928193108;9,04265273007539;9,46605705063058
271;"poun_female-hunt 50%_0.4_1";"poun_female-hunt 50%_0.4";"Deterministic";"female-hunt 50%";0,4;1;101;0,748888241383713;0,748888241383713;0,748888241383713;NA;NA;NA;0,748888241383713;0,748888241383713;6,32408345174873;6,32408345174873;6,32408345174873;NA;NA;NA;6,32408345174873;6,32408345174873
272;"poun_female-hunt 50%_0.4_2";"poun_female-hunt 50%_0.4";"Stochastic uniform";"female-hunt 50%";0,4;50;101;0,710410713412568;0,687812747553369;0,726231864402266;0,00908396771525225;0,707868779028328;0,712797914882885;0,705308314462076;0,718141646589286;7,03357899843474;6,71057482685542;7,50715630643262;0,198477491444906;6,98051931981236;7,09007622747417;6,86774209982852;7,14351580181849
273;"poun_female-hunt 50%_0.4_3";"poun_female-hunt 50%_0.4";"Stochastic equal";"female-hunt 50%";0,4;50;101;0,650164405872398;0,625939533257037;0,675658585308383;0,0100985298109526;0,647619291238939;0,653115332704866;0,643819833754601;0,657246747349922;8,16459423588109;7,56428348266404;8,80597923132182;0,26589863690697;8,09065767607688;8,24027452532709;7,9686608695114;8,30212264188622
274;"poun_female-hunt 50%_0.4_4";"poun_female-hunt 50%_0.4";"Stochastic bad x2";"female-hunt 50%";0,4;50;101;0,615196826958453;0,589951248857138;0,635188660717966;0,0108579432079139;0,612303624111156;0,618213461084317;0,607014993363197;0,622155898474259;8,7982319425955;8,14650297470004;9,59113527565273;0,301077449856669;8,72149375107642;8,88657957394378;8,59875814080955;8,96525500423525
275;"poun_female-hunt 50%_0.4_5";"poun_female-hunt 50%_0.4";"Stochastic worst x4";"female-hunt 50%";0,4;50;101;0,58822411611208;0,56524406413417;0,603663180983067;0,0101229825320186;0,585513976854939;0,590956936685293;0,581225069643633;0,594352838064209;9,29909152954409;8,68873344337405;9,97762665075942;0,316816033646835;9,21019217454024;9,38618611050639;9,06597542151147;9,50233364943954
276;"poun_female-hunt 50%_0.5_1";"poun_female-hunt 50%_0.5";"Deterministic";"female-hunt 50%";0,5;1;101;0,773314222082995;0,773314222082995;0,773314222082995;NA;NA;NA;0,773314222082995;0,773314222082995;6,24563137755101;6,24563137755101;6,24563137755101;NA;NA;NA;6,24563137755101;6,24563137755101
277;"poun_female-hunt 50%_0.5_2";"poun_female-hunt 50%_0.5";"Stochastic uniform";"female-hunt 50%";0,5;50;101;0,727999580937879;0,711148498401826;0,746576252238145;0,00936734038767639;0,72524995244444;0,730471582940639;0,721945982219771;0,733838223061335;7,00346100010088;6,5338532112052;7,36837586593108;0,216961270649826;6,94399526898502;7,06123073743302;6,8745323091121;7,13862917756297
278;"poun_female-hunt 50%_0.5_3";"poun_female-hunt 50%_0.5";"Stochastic equal";"female-hunt 50%";0,5;50;101;0,66453496566826;0,641529794137199;0,700776165755385;0,0120696779931127;0,661184426579266;0,667888365137496;0,656319804984615;0,670616392463048;8,07332859191097;7,4709470488476;8,58069706049743;0,259289531612028;8,00795346056652;8,14487445189675;7,93078658331517;8,23514503381668
279;"poun_female-hunt 50%_0.5_4";"poun_female-hunt 50%_0.5";"Stochastic bad x2";"female-hunt 50%";0,5;50;101;0,62318582475571;0,599112860995426;0,643607871872695;0,0128595331175554;0,619930329361367;0,626741182290391;0,614096122375343;0,63277173794825;8,82591569449976;8,3147362037894;9,43471143031867;0,316794434775689;8,75069425997528;8,9148802318815;8,59856446600151;9,06455508110285
280;"poun_female-hunt 50%_0.5_5";"poun_female-hunt 50%_0.5";"Stochastic worst x4";"female-hunt 50%";0,5;50;101;0,594093019929578;0,571911089872572;0,616560701175843;0,0123184208506042;0,590753869352339;0,597519089502888;0,581364847978526;0,605243697924024;9,27013735461376;8,59646079907846;9,82411981596398;0,310011039780594;9,18664051374621;9,35218227566483;9,02858059142881;9,55027708996543
281;"poun_female-hunt 50%_0.6_1";"poun_female-hunt 50%_0.6";"Deterministic";"female-hunt 50%";0,6;1;101;0,794414254767074;0,794414254767074;0,794414254767074;NA;NA;NA;0,794414254767074;0,794414254767074;6,18396862049257;6,18396862049257;6,18396862049257;NA;NA;NA;6,18396862049257;6,18396862049257
282;"poun_female-hunt 50%_0.6_2";"poun_female-hunt 50%_0.6";"Stochastic uniform";"female-hunt 50%";0,6;50;101;0,742975250352659;0,718691140300582;0,767909032637116;0,0104352778494565;0,740350531094298;0,74599083635477;0,734946704677187;0,748185215766957;7,02571996000433;6,52368602262421;7,64068418933682;0,230638400055804;6,96306050450727;7,08848070830027;6,89853571373883;7,1653359900295
283;"poun_female-hunt 50%_0.6_3";"poun_female-hunt 50%_0.6";"Stochastic equal";"female-hunt 50%";0,6;50;101;0,669285395325281;0,640902550169879;0,7017587771139;0,0130537877499587;0,665837802265839;0,673094921979342;0,660626367040039;0,677121630995213;8,16638765013629;7,48592730153349;8,76567030337622;0,290989389117406;8,08663413638818;8,24826171479615;7,99862329700326;8,33968212492328
284;"poun_female-hunt 50%_0.6_4";"poun_female-hunt 50%_0.6";"Stochastic bad x2";"female-hunt 50%";0,6;50;101;0,631863276279954;0,594631211244132;0,665398696536468;0,0144011067259296;0,628003902773884;0,635598157247162;0,624421386189915;0,6419722577609;8,76356625825887;8,03774955964963;9,41664964389668;0,312700045712704;8,67519761210148;8,8461845959904;8,55222402160333;9,00089522365176
285;"poun_female-hunt 50%_0.6_5";"poun_female-hunt 50%_0.6";"Stochastic worst x4";"female-hunt 50%";0,6;50;101;0,600756864211807;0,574977894250022;0,617569481054067;0,0106960741241706;0,597546634436433;0,603575268445117;0,592111096731424;0,610596006308044;9,200006971045;8,66071047712281;9,89733324265578;0,286390636638491;9,12504463321572;9,27750464921378;8,98209691354577;9,43588499469821
286;"poun_female-hunt 50%_0.7_1";"poun_female-hunt 50%_0.7";"Deterministic";"female-hunt 50%";0,7;1;101;0,813091076554318;0,813091076554318;0,813091076554318;NA;NA;NA;0,813091076554318;0,813091076554318;6,13347776114645;6,13347776114645;6,13347776114645;NA;NA;NA;6,13347776114645;6,13347776114645
287;"poun_female-hunt 50%_0.7_2";"poun_female-hunt 50%_0.7";"Stochastic uniform";"female-hunt 50%";0,7;50;101;0,760860390214903;0,729925039490801;0,788302693081012;0,0131410021704481;0,757249590855425;0,764374488254677;0,75261281026919;0,770883295882847;6,90484633906697;6,50972916451628;7,44303279335996;0,231993318110335;6,84354936561054;6,96726868319259;6,70041894895661;7,07747668892369
288;"poun_female-hunt 50%_0.7_3";"poun_female-hunt 50%_0.7";"Stochastic equal";"female-hunt 50%";0,7;50;101;0,681290878966673;0,644016785749723;0,709736317271261;0,0151009281503232;0,676983162289645;0,685107343994174;0,670696297485098;0,690702643615604;8,06748728691897;7,52683931318078;8,99170128741834;0,317031464450998;7,98169732535146;8,16066542126022;7,8173795030975;8,29099070292539
289;"poun_female-hunt 50%_0.7_4";"poun_female-hunt 50%_0.7";"Stochastic bad x2";"female-hunt 50%";0,7;50;101;0,636397156386931;0,606226290242984;0,667501428255977;0,0135415284074609;0,63277189879089;0,640149907795708;0,626327112089032;0,645261176778707;8,76090969856591;7,86997806194148;9,43154044351397;0,326234115981702;8,6742305258455;8,84957547236832;8,53442599368382;9,00627944735355
290;"poun_female-hunt 50%_0.7_5";"poun_female-hunt 50%_0.7";"Stochastic worst x4";"female-hunt 50%";0,7;50;101;0,605362485115168;0,564964073702548;0,639329224122465;0,0147621526890423;0,601563916705296;0,609176975851243;0,600444472081522;0,613346975148972;9,14569427936924;8,40651762537204;9,98595511249534;0,333971962427015;9,05254001498781;9,23305742341583;8,94628066068113;9,2788710579824
291;"poun_female-hunt 50%_0.8_1";"poun_female-hunt 50%_0.8";"Deterministic";"female-hunt 50%";0,8;1;101;0,829912618602293;0,829912618602293;0,829912618602293;NA;NA;NA;0,829912618602293;0,829912618602293;6,09091918293515;6,09091918293515;6,09091918293515;NA;NA;NA;6,09091918293515;6,09091918293515
292;"poun_female-hunt 50%_0.8_2";"poun_female-hunt 50%_0.8";"Stochastic uniform";"female-hunt 50%";0,8;50;101;0,774615772087898;0,743725778921068;0,802787529266286;0,0128601955551311;0,770981602024939;0,777836163018521;0,765771089415727;0,785402799648965;6,86284633636741;6,3701704045366;7,40519742830077;0,242135333889953;6,79341621068658;6,93081677321218;6,666754307074;7,02089269210374
293;"poun_female-hunt 50%_0.8_3";"poun_female-hunt 50%_0.8";"Stochastic equal";"female-hunt 50%";0,8;50;101;0,690058514566735;0,660767492154828;0,724672071872524;0,0133023414797083;0,686124953174357;0,693559830925558;0,682702142339871;0,698583255809315;8,03114103583694;7,36650988627324;8,71870854390197;0,28799018063737;7,95717196512247;8,11046462400853;7,85041021415571;8,17055185030363
294;"poun_female-hunt 50%_0.8_4";"poun_female-hunt 50%_0.8";"Stochastic bad x2";"female-hunt 50%";0,8;50;101;0,646117543966415;0,61946278284203;0,672858936736386;0,0131700470091845;0,642374966262202;0,649938165476939;0,637377370732978;0,657404835655771;8,64704784611736;7,93305668978742;9,07840336861621;0,291888514379273;8,56333447513391;8,72620462557404;8,45564455969743;8,86896495241512
295;"poun_female-hunt 50%_0.8_5";"poun_female-hunt 50%_0.8";"Stochastic worst x4";"female-hunt 50%";0,8;50;101;0,605600614248964;0,576194928931096;0,629591082825452;0,0130893511072975;0,602274537085145;0,609264569225131;0,597726010001765;0,615917877847832;9,21848137593364;8,68155526140329;9,84299066085463;0,303114280136242;9,13314015167737;9,30193721186276;8,96530549370935;9,42928670325473
